,specimen_collection_date,tests,pos,pct,neg,indeterminate,last_updated_at,data_loaded_at
0,2020-03-01T00:00:00.000,2,0,0.0,2,0,2022-01-17 04:35:08.823,2022-01-17 09:00:07.255
1,2020-03-03T00:00:00.000,8,2,0.25,6,0,2022-01-17 04:35:08.823,2022-01-17 09:00:08.833
2,2020-03-04T00:00:00.000,12,0,0.0,12,0,2022-01-17 04:35:08.823,2022-01-17 09:00:08.836
3,2020-03-06T00:00:00.000,21,1,0.047619047619047616,20,0,2022-01-17 04:35:08.823,2022-01-17 09:00:08.839
4,2020-03-07T00:00:00.000,23,7,0.30434782608695654,16,0,2022-01-17 04:35:08.823,2022-01-17 09:00:08.841
5,2020-03-08T00:00:00.000,12,3,0.25,9,0,2022-01-17 04:35:08.823,2022-01-17 09:00:08.844
6,2020-03-11T00:00:00.000,91,12,0.13333333333333333,78,1,2022-01-17 04:35:08.823,2022-01-17 09:00:08.847
7,2020-03-13T00:00:00.000,252,18,0.07142857142857142,234,0,2022-01-17 04:35:08.823,2022-01-17 09:00:08.850
8,2020-03-21T00:00:00.000,170,17,0.1,153,0,2022-01-17 04:35:08.823,2022-01-17 09:00:08.852
9,2020-03-23T00:00:00.000,346,37,0.1069364161849711,309,0,2022-01-17 04:35:08.823,2022-01-17 09:00:08.854
10,2020-03-25T00:00:00.000,409,49,0.12039312039312039,358,2,2022-01-17 04:35:08.823,2022-01-17 09:00:08.857
11,2020-03-29T00:00:00.000,161,16,0.10126582278481013,142,3,2022-01-17 04:35:08.823,2022-01-17 09:00:08.860
12,2020-03-30T00:00:00.000,400,47,0.11779448621553884,352,1,2022-01-17 04:35:08.823,2022-01-17 09:00:08.863
13,2020-04-04T00:00:00.000,233,20,0.08583690987124463,213,0,2022-01-17 04:35:08.823,2022-01-17 09:00:08.865
14,2020-04-06T00:00:00.000,479,63,0.13179916317991633,415,1,2022-01-17 04:35:08.823,2022-01-17 09:00:08.869
15,2020-04-12T00:00:00.000,196,31,0.15816326530612246,165,0,2022-01-17 04:35:08.823,2022-01-17 09:00:08.873
16,2020-04-13T00:00:00.000,474,44,0.09302325581395349,429,1,2022-01-17 04:35:08.823,2022-01-17 09:00:08.875
17,2020-04-15T00:00:00.000,540,70,0.12962962962962962,470,0,2022-01-17 04:35:08.823,2022-01-17 09:00:08.877
18,2020-04-17T00:00:00.000,603,59,0.09833333333333333,541,3,2022-01-17 04:35:08.823,2022-01-17 09:00:08.880
19,2020-04-26T00:00:00.000,1439,40,0.027816411682892908,1398,1,2022-01-17 04:35:08.823,2022-01-17 09:00:08.882
20,2020-04-28T00:00:00.000,2939,92,0.031410037555479685,2837,10,2022-01-17 04:35:08.823,2022-01-17 09:00:08.884
21,2020-04-30T00:00:00.000,1236,53,0.04288025889967637,1183,0,2022-01-17 04:35:08.823,2022-01-17 09:00:08.887
22,2020-05-03T00:00:00.000,431,20,0.04640371229698376,411,0,2022-01-17 04:35:08.823,2022-01-17 09:00:08.889
23,2020-05-08T00:00:00.000,1801,38,0.021193530395984383,1755,8,2022-01-17 04:35:08.823,2022-01-17 09:00:08.891
24,2020-05-10T00:00:00.000,571,13,0.022887323943661973,555,3,2022-01-17 04:35:08.823,2022-01-17 09:00:08.893
25,2020-05-11T00:00:00.000,1607,39,0.024344569288389514,1563,5,2022-01-17 04:35:08.823,2022-01-17 09:00:08.896
26,2020-05-12T00:00:00.000,1760,66,0.037606837606837605,1689,5,2022-01-17 04:35:08.823,2022-01-17 09:00:08.898
27,2020-05-13T00:00:00.000,1597,48,0.030094043887147336,1547,2,2022-01-17 04:35:08.823,2022-01-17 09:00:08.900
28,2020-05-14T00:00:00.000,1837,43,0.023433242506811988,1792,2,2022-01-17 04:35:08.823,2022-01-17 09:00:08.902
29,2020-05-24T00:00:00.000,902,12,0.013333333333333334,888,2,2022-01-17 04:35:08.823,2022-01-17 09:00:08.904
30,2020-05-25T00:00:00.000,697,13,0.018651362984218076,684,0,2022-01-17 04:35:08.823,2022-01-17 09:00:08.907
31,2020-05-30T00:00:00.000,1637,29,0.017747858017135864,1605,3,2022-01-17 04:35:08.823,2022-01-17 09:00:08.909
32,2020-06-03T00:00:00.000,2376,36,0.015164279696714406,2338,2,2022-01-17 04:35:08.823,2022-01-17 09:00:08.911
33,2020-06-05T00:00:00.000,2592,38,0.014671814671814672,2552,2,2022-01-17 04:35:08.823,2022-01-17 09:00:08.913
34,2020-06-06T00:00:00.000,1888,20,0.010598834128245893,1867,1,2022-01-17 04:35:08.823,2022-01-17 09:00:08.915
35,2020-06-13T00:00:00.000,1949,26,0.013340174448435094,1923,0,2022-01-17 04:35:08.823,2022-01-17 09:00:08.917
36,2020-06-15T00:00:00.000,3497,39,0.011152416356877323,3458,0,2022-01-17 04:35:08.823,2022-01-17 09:00:08.920
37,2020-06-17T00:00:00.000,3707,65,0.017539125742039936,3641,1,2022-01-17 04:35:08.823,2022-01-17 09:00:08.922
38,2020-06-18T00:00:00.000,3987,54,0.013547415955845458,3932,1,2022-01-17 04:35:08.823,2022-01-17 09:00:08.924
39,2020-06-19T00:00:00.000,3486,55,0.015781922525107604,3430,1,2022-01-17 04:35:08.823,2022-01-17 09:00:08.926
40,2020-06-21T00:00:00.000,1336,39,0.029191616766467067,1297,0,2022-01-17 04:35:08.823,2022-01-17 09:00:08.928
41,2020-06-24T00:00:00.000,3990,76,0.01904761904761905,3914,0,2022-01-17 04:35:08.823,2022-01-17 09:00:08.930
42,2020-06-26T00:00:00.000,4026,82,0.020377733598409543,3942,2,2022-01-17 04:35:08.823,2022-01-17 09:00:08.933
43,2020-06-28T00:00:00.000,2285,42,0.018380743982494528,2243,0,2022-01-17 04:35:08.823,2022-01-17 09:00:08.935
44,2020-07-04T00:00:00.000,773,29,0.037516170763260026,744,0,2022-01-17 04:35:08.823,2022-01-17 09:00:08.937
45,2020-07-07T00:00:00.000,4681,116,0.02480752780153978,4560,5,2022-01-17 04:35:08.823,2022-01-17 09:00:08.939
46,2020-07-08T00:00:00.000,4579,144,0.0314479143917886,4435,0,2022-01-17 04:35:08.823,2022-01-17 09:00:08.941
47,2020-07-09T00:00:00.000,4558,136,0.029844195742813256,4421,1,2022-01-17 04:35:08.823,2022-01-17 09:00:08.943
48,2020-07-13T00:00:00.000,5089,171,0.03360188642169385,4918,0,2022-01-17 04:35:08.823,2022-01-17 09:00:08.946
49,2020-07-14T00:00:00.000,5432,185,0.03406370834100534,5246,1,2022-01-17 04:35:08.823,2022-01-17 09:00:08.948
50,2020-07-15T00:00:00.000,5090,179,0.0352015732546706,4906,5,2022-01-17 04:35:08.823,2022-01-17 09:00:08.950
51,2020-07-16T00:00:00.000,5662,186,0.03286219081272085,5474,2,2022-01-17 04:35:08.823,2022-01-17 09:00:08.952
52,2020-07-19T00:00:00.000,1909,97,0.05081194342587742,1812,0,2022-01-17 04:35:08.823,2022-01-17 09:00:08.954
53,2020-07-20T00:00:00.000,5235,183,0.03496369889186091,5051,1,2022-01-17 04:35:08.823,2022-01-17 09:00:08.956
54,2020-07-22T00:00:00.000,4866,151,0.03103802672147996,4714,1,2022-01-17 04:35:08.823,2022-01-17 09:00:08.958
55,2020-07-25T00:00:00.000,2476,108,0.043671653861706426,2365,3,2022-01-17 04:35:08.823,2022-01-17 09:00:08.960
56,2020-07-27T00:00:00.000,5119,125,0.02442360296991012,4993,1,2022-01-17 04:35:08.823,2022-01-17 09:00:08.962
57,2020-08-05T00:00:00.000,4751,164,0.034548135664630296,4583,4,2022-01-17 04:35:08.823,2022-01-17 09:00:08.964
58,2020-08-08T00:00:00.000,2375,73,0.03080168776371308,2297,5,2022-01-17 04:35:08.823,2022-01-17 09:00:08.966
59,2020-08-10T00:00:00.000,5051,122,0.02424001589509239,4911,18,2022-01-17 04:35:08.823,2022-01-17 09:00:08.968
60,2020-08-13T00:00:00.000,4867,126,0.025974025974025976,4725,16,2022-01-17 04:35:08.823,2022-01-17 09:00:08.970
61,2020-08-23T00:00:00.000,1388,49,0.035328046142754144,1338,1,2022-01-17 04:35:08.823,2022-01-17 09:00:08.972
62,2020-08-25T00:00:00.000,4448,101,0.02275287226852895,4338,9,2022-01-17 04:35:08.823,2022-01-17 09:00:08.974
63,2020-09-01T00:00:00.000,4808,99,0.020754716981132074,4671,38,2022-01-17 04:35:08.823,2022-01-17 09:00:08.977
64,2020-09-03T00:00:00.000,4601,110,0.023959921585711173,4481,10,2022-01-17 04:35:08.823,2022-01-17 09:00:08.979
65,2020-09-04T00:00:00.000,4438,86,0.019581056466302368,4306,46,2022-01-17 04:35:08.823,2022-01-17 09:00:08.981
66,2020-09-05T00:00:00.000,2361,42,0.017826825127334467,2314,5,2022-01-17 04:35:08.823,2022-01-17 09:00:08.983
67,2020-09-06T00:00:00.000,2017,34,0.01693227091633466,1974,9,2022-01-17 04:35:08.823,2022-01-17 09:00:08.985
68,2020-09-07T00:00:00.000,1363,64,0.047232472324723246,1291,8,2022-01-17 04:35:08.823,2022-01-17 09:00:08.987
69,2020-09-10T00:00:00.000,4790,70,0.014641288433382138,4711,9,2022-01-17 04:35:08.823,2022-01-17 09:00:08.989
70,2020-09-12T00:00:00.000,2352,59,0.025181391378574478,2284,9,2022-01-17 04:35:08.823,2022-01-17 09:00:08.991
71,2020-09-15T00:00:00.000,5173,101,0.019558481797056545,5063,9,2022-01-17 04:35:08.823,2022-01-17 09:00:08.993
72,2020-09-18T00:00:00.000,4893,109,0.022294947842094497,4780,4,2022-01-17 04:35:08.823,2022-01-17 09:00:08.995
73,2020-09-19T00:00:00.000,2335,47,0.02017167381974249,2283,5,2022-01-17 04:35:08.823,2022-01-17 09:00:08.997
74,2020-09-20T00:00:00.000,2028,32,0.015810276679841896,1992,4,2022-01-17 04:35:08.823,2022-01-17 09:00:08.999
75,2020-09-26T00:00:00.000,2757,32,0.011611030478955007,2724,1,2022-01-17 04:35:08.823,2022-01-17 09:00:09.001
76,2020-09-30T00:00:00.000,5973,62,0.01039222259470332,5904,7,2022-01-17 04:35:08.823,2022-01-17 09:00:09.003
77,2020-10-01T00:00:00.000,5794,54,0.009321595028482652,5739,1,2022-01-17 04:35:08.823,2022-01-17 09:00:09.004
78,2020-10-04T00:00:00.000,2309,19,0.0082358040745557,2288,2,2022-01-17 04:35:08.823,2022-01-17 09:00:09.006
79,2020-10-07T00:00:00.000,6578,57,0.00867183934276586,6516,5,2022-01-17 04:35:08.823,2022-01-17 09:00:09.008
80,2020-10-08T00:00:00.000,6546,54,0.008253094910591471,6489,3,2022-01-17 04:35:08.823,2022-01-17 09:00:09.010
81,2020-10-10T00:00:00.000,3323,24,0.007226738934056007,3297,2,2022-01-17 04:35:08.823,2022-01-17 09:00:09.012
82,2020-10-15T00:00:00.000,6218,51,0.008203313495254947,6166,1,2022-01-17 04:35:08.823,2022-01-17 09:00:09.014
83,2020-10-16T00:00:00.000,5404,53,0.009811181044057756,5349,2,2022-01-17 04:35:08.823,2022-01-17 09:00:09.016
84,2020-10-18T00:00:00.000,2452,16,0.006552006552006552,2426,10,2022-01-17 04:35:08.823,2022-01-17 09:00:09.018
85,2020-10-22T00:00:00.000,6461,75,0.011617100371747211,6381,5,2022-01-17 04:35:08.823,2022-01-17 09:00:09.023
86,2020-10-23T00:00:00.000,5609,69,0.012306046013911182,5538,2,2022-01-17 04:35:08.823,2022-01-17 09:00:09.025
87,2020-10-24T00:00:00.000,2988,42,0.01407035175879397,2943,3,2022-01-17 04:35:08.823,2022-01-17 09:00:09.027
88,2020-10-25T00:00:00.000,2447,49,0.020049099836333878,2395,3,2022-01-17 04:35:08.823,2022-01-17 09:00:09.029
89,2020-10-31T00:00:00.000,2901,71,0.024482758620689656,2829,1,2022-01-17 04:35:08.823,2022-01-17 09:00:09.030
90,2020-11-01T00:00:00.000,2463,37,0.015040650406504066,2423,3,2022-01-17 04:35:08.823,2022-01-17 09:00:09.032
91,2020-11-02T00:00:00.000,7516,116,0.01544607190412783,7394,6,2022-01-17 04:35:08.823,2022-01-17 09:00:09.034
92,2020-11-05T00:00:00.000,7259,150,0.020683949255377827,7102,7,2022-01-17 04:35:08.823,2022-01-17 09:00:09.036
93,2020-11-10T00:00:00.000,8195,137,0.016737935247403787,8048,10,2022-01-17 04:35:08.823,2022-01-17 09:00:09.038
94,2020-11-16T00:00:00.000,8502,212,0.02495291902071563,8284,6,2022-01-17 04:35:08.823,2022-01-17 09:00:09.042
95,2020-11-20T00:00:00.000,9916,193,0.01948117492681942,9714,9,2022-01-17 04:35:08.823,2022-01-17 09:00:09.044
96,2020-11-21T00:00:00.000,5136,114,0.022217891249269147,5017,5,2022-01-17 04:35:08.823,2022-01-17 09:00:09.046
97,2020-11-28T00:00:00.000,4326,138,0.031951840703866634,4181,7,2022-01-17 04:35:08.823,2022-01-17 09:00:09.048
98,2020-11-30T00:00:00.000,10987,319,0.029071356967101065,10654,14,2022-01-17 04:35:08.823,2022-01-17 09:00:09.049
99,2020-12-03T00:00:00.000,9767,356,0.03649784703711298,9398,13,2022-01-17 04:35:08.823,2022-01-17 09:00:09.051
100,2020-12-04T00:00:00.000,8996,285,0.03171247357293869,8702,9,2022-01-17 04:35:08.823,2022-01-17 09:00:09.053
101,2020-12-08T00:00:00.000,9691,363,0.037538779731127195,9307,21,2022-01-17 04:35:08.823,2022-01-17 09:00:09.055
102,2020-12-09T00:00:00.000,10029,365,0.036463536463536464,9645,19,2022-01-17 04:35:08.823,2022-01-17 09:00:09.056
103,2020-12-20T00:00:00.000,4638,135,0.029145077720207253,4497,6,2022-01-17 04:35:08.823,2022-01-17 09:00:09.058
104,2020-12-21T00:00:00.000,11818,413,0.035032657562134195,11376,29,2022-01-17 04:35:08.823,2022-01-17 09:00:09.060
105,2020-12-24T00:00:00.000,6231,288,0.04627249357326478,5936,7,2022-01-17 04:35:08.823,2022-01-17 09:00:09.062
106,2020-12-26T00:00:00.000,4644,278,0.060056167638798875,4351,15,2022-01-17 04:35:08.823,2022-01-17 09:00:09.064
107,2020-12-27T00:00:00.000,4174,201,0.04828248858995916,3962,11,2022-01-17 04:35:08.823,2022-01-17 09:00:09.066
108,2021-01-01T00:00:00.000,1859,93,0.05016181229773463,1761,5,2022-01-17 04:35:08.823,2022-01-17 09:00:09.068
109,2021-01-03T00:00:00.000,4484,219,0.048894842598794376,4260,5,2022-01-17 04:35:08.823,2022-01-17 09:00:09.069
110,2021-01-12T00:00:00.000,9911,389,0.039328682640784554,9502,20,2022-01-17 04:35:08.823,2022-01-17 09:00:09.071
111,2021-01-16T00:00:00.000,4382,217,0.049577336074937174,4160,5,2022-01-17 04:35:08.823,2022-01-17 09:00:09.073
112,2021-01-21T00:00:00.000,9373,284,0.030325680726107848,9081,8,2022-01-17 04:35:08.823,2022-01-17 09:00:09.075
113,2021-01-22T00:00:00.000,8256,251,0.03045007885478588,7992,13,2022-01-17 04:35:08.823,2022-01-17 09:00:09.077
114,2021-01-23T00:00:00.000,3654,154,0.042238069116840374,3492,8,2022-01-17 04:35:08.823,2022-01-17 09:00:09.079
115,2021-01-24T00:00:00.000,3058,117,0.03836065573770492,2933,8,2022-01-17 04:35:08.823,2022-01-17 09:00:09.081
116,2021-01-25T00:00:00.000,8071,256,0.031753907219052344,7806,9,2022-01-17 04:35:08.823,2022-01-17 09:00:09.083
117,2021-02-02T00:00:00.000,8442,176,0.020867915579796063,8258,8,2022-01-17 04:35:08.823,2022-01-17 09:00:09.084
118,2021-02-05T00:00:00.000,6837,191,0.027968955923268413,6638,8,2022-01-17 04:35:08.823,2022-01-17 09:00:09.086
119,2021-02-06T00:00:00.000,3191,101,0.031770997168921046,3078,12,2022-01-17 04:35:08.823,2022-01-17 09:00:09.088
120,2021-02-07T00:00:00.000,2346,87,0.03717948717948718,2253,6,2022-01-17 04:35:08.823,2022-01-17 09:00:09.090
121,2021-02-09T00:00:00.000,8170,146,0.017894349797769334,8013,11,2022-01-17 04:35:08.823,2022-01-17 09:00:09.092
122,2021-02-11T00:00:00.000,7322,141,0.01929128471747161,7168,13,2022-01-17 04:35:08.823,2022-01-17 09:00:09.094
123,2021-02-12T00:00:00.000,6460,129,0.019984508133230054,6326,5,2022-01-17 04:35:08.823,2022-01-17 09:00:09.096
124,2021-02-14T00:00:00.000,2180,56,0.025688073394495414,2124,0,2022-01-17 04:35:08.823,2022-01-17 09:00:09.098
125,2021-02-16T00:00:00.000,8191,108,0.013196480938416423,8076,7,2022-01-17 04:35:08.823,2022-01-17 09:00:09.100
126,2021-02-17T00:00:00.000,7985,112,0.014036846722646948,7867,6,2022-01-17 04:35:08.823,2022-01-17 09:00:09.102
127,2021-02-18T00:00:00.000,7485,117,0.015639620371608074,7364,4,2022-01-17 04:35:08.823,2022-01-17 09:00:09.105
128,2021-02-19T00:00:00.000,6575,80,0.012172854534388313,6492,3,2022-01-17 04:35:08.823,2022-01-17 09:00:09.107
129,2021-02-21T00:00:00.000,2284,45,0.01971954425942156,2237,2,2022-01-17 04:35:08.823,2022-01-17 09:00:09.109
130,2021-02-23T00:00:00.000,7722,95,0.012318464730290456,7617,10,2022-01-17 04:35:08.823,2022-01-17 09:00:09.111
131,2021-02-24T00:00:00.000,8123,83,0.010241855873642645,8021,19,2022-01-17 04:35:08.823,2022-01-17 09:00:09.113
132,2021-02-26T00:00:00.000,6383,74,0.011607843137254902,6301,8,2022-01-17 04:35:08.823,2022-01-17 09:00:09.115
133,2021-02-27T00:00:00.000,2819,33,0.01172291296625222,2782,4,2022-01-17 04:35:08.823,2022-01-17 09:00:09.116
134,2021-02-28T00:00:00.000,2107,35,0.01665080875356803,2067,5,2022-01-17 04:35:08.823,2022-01-17 09:00:09.118
135,2021-03-04T00:00:00.000,7038,42,0.00597099800966733,6992,4,2022-01-17 04:35:08.823,2022-01-17 09:00:09.121
136,2021-03-05T00:00:00.000,5987,51,0.008535564853556485,5924,12,2022-01-17 04:35:08.823,2022-01-17 09:00:09.123
137,2021-03-06T00:00:00.000,2380,41,0.017255892255892257,2335,4,2022-01-17 04:35:08.823,2022-01-17 09:00:09.125
138,2021-03-13T00:00:00.000,2446,32,0.013104013104013105,2410,4,2022-01-17 04:35:08.823,2022-01-17 09:00:09.127
139,2021-03-18T00:00:00.000,5643,45,0.007980138322397589,5594,4,2022-01-17 04:35:08.823,2022-01-17 09:00:09.129
140,2021-03-24T00:00:00.000,7312,68,0.009308692676249144,7237,7,2022-01-17 04:35:08.823,2022-01-17 09:00:09.131
141,2021-03-25T00:00:00.000,6258,61,0.009761561849895984,6188,9,2022-01-17 04:35:08.823,2022-01-17 09:00:09.132
142,2021-03-30T00:00:00.000,7118,43,0.006041871575101869,7074,1,2022-01-17 04:35:08.823,2022-01-17 09:00:09.134
143,2021-04-01T00:00:00.000,5758,61,0.010612386917188587,5687,10,2022-01-17 04:35:08.823,2022-01-17 09:00:09.136
144,2021-04-05T00:00:00.000,6340,74,0.011681136543014996,6261,5,2022-01-17 04:35:08.823,2022-01-17 09:00:09.138
145,2021-04-12T00:00:00.000,7976,57,0.007153614457831325,7911,8,2022-01-17 04:35:08.823,2022-01-17 09:00:09.140
146,2021-04-14T00:00:00.000,6263,68,0.01085915043117215,6194,1,2022-01-17 04:35:08.823,2022-01-17 09:00:09.141
147,2021-04-16T00:00:00.000,5329,34,0.006380183899418277,5295,0,2022-01-17 04:35:08.823,2022-01-17 09:00:09.143
148,2021-04-17T00:00:00.000,2108,36,0.0170859041290935,2071,1,2022-01-17 04:35:08.823,2022-01-17 09:00:09.145
149,2021-04-22T00:00:00.000,5982,36,0.006019060357799699,5945,1,2022-01-17 04:35:08.823,2022-01-17 09:00:09.147
150,2021-05-03T00:00:00.000,6424,33,0.005137786081270434,6390,1,2022-01-17 04:35:08.823,2022-01-17 09:00:09.149
151,2021-05-04T00:00:00.000,6058,39,0.006442021803766105,6015,4,2022-01-17 04:35:08.823,2022-01-17 09:00:09.151
152,2021-05-08T00:00:00.000,2217,21,0.009472259810554804,2196,0,2022-01-17 04:35:08.823,2022-01-17 09:00:09.152
153,2021-05-10T00:00:00.000,6459,15,0.0023237800154918666,6440,4,2022-01-17 04:35:08.823,2022-01-17 09:00:09.154
154,2021-05-11T00:00:00.000,6030,33,0.0054753608760577405,5994,3,2022-01-17 04:35:08.823,2022-01-17 09:00:09.156
155,2021-05-23T00:00:00.000,1473,12,0.008146639511201629,1461,0,2022-01-17 04:35:08.823,2022-01-17 09:00:09.158
156,2021-05-26T00:00:00.000,4250,24,0.005647058823529412,4226,0,2022-01-17 04:35:08.823,2022-01-17 09:00:09.159
157,2021-05-27T00:00:00.000,3824,16,0.00418519487313628,3807,1,2022-01-17 04:35:08.823,2022-01-17 09:00:09.161
158,2021-06-02T00:00:00.000,4605,24,0.005215123859191656,4578,3,2022-01-17 04:35:08.823,2022-01-17 09:00:09.163
159,2021-06-06T00:00:00.000,1559,11,0.007055805003207184,1548,0,2022-01-17 04:35:08.823,2022-01-17 09:00:09.165
160,2021-06-08T00:00:00.000,3875,18,0.0046487603305785125,3854,3,2022-01-17 04:35:08.823,2022-01-17 09:00:09.166
161,2021-06-10T00:00:00.000,3367,20,0.0059417706476530005,3346,1,2022-01-17 04:35:08.823,2022-01-17 09:00:09.168
162,2021-06-18T00:00:00.000,2959,12,0.004058167061210686,2945,2,2022-01-17 04:35:08.823,2022-01-17 09:00:09.170
163,2021-06-20T00:00:00.000,1181,9,0.007620660457239628,1172,0,2022-01-17 04:35:08.823,2022-01-17 09:00:09.172
164,2021-06-22T00:00:00.000,3112,19,0.006105398457583547,3093,0,2022-01-17 04:35:08.823,2022-01-17 09:00:09.174
165,2021-06-27T00:00:00.000,1319,10,0.0075815011372251705,1309,0,2022-01-17 04:35:08.823,2022-01-17 09:00:09.175
166,2021-06-28T00:00:00.000,3640,40,0.010992030777686177,3599,1,2022-01-17 04:35:08.823,2022-01-17 09:00:09.177
167,2021-07-06T00:00:00.000,3828,91,0.023803295840962593,3732,5,2022-01-17 04:35:08.823,2022-01-17 09:00:09.179
168,2021-07-08T00:00:00.000,3664,125,0.03412503412503413,3538,1,2022-01-17 04:35:08.823,2022-01-17 09:00:09.181
169,2021-07-11T00:00:00.000,1368,67,0.04901243599122165,1300,1,2022-01-17 04:35:08.823,2022-01-17 09:00:09.183
170,2020-03-05T00:00:00.000,23,6,0.2608695652173913,17,0,2022-01-17 04:35:08.823,2022-01-17 09:00:09.185
