,specimen_collection_date,tests,pos,pct,neg,indeterminate,last_updated_at,data_loaded_at
512,2021-07-21T00:00:00.000,5824,300,0.05155525004296271,5519,5,2022-01-17 04:35:08.823,2022-01-17 09:00:09.818
513,2021-07-23T00:00:00.000,4997,280,0.05606728073688426,4714,3,2022-01-17 04:35:08.823,2022-01-17 09:00:09.820
514,2021-07-28T00:00:00.000,6697,477,0.07133243606998654,6210,10,2022-01-17 04:35:08.823,2022-01-17 09:00:09.822
515,2021-08-13T00:00:00.000,6662,287,0.043170878459687125,6361,14,2022-01-17 04:35:08.823,2022-01-17 09:00:09.823
516,2021-08-14T00:00:00.000,3563,171,0.04810126582278481,3384,8,2022-01-17 04:35:08.823,2022-01-17 09:00:09.825
517,2021-08-22T00:00:00.000,2601,97,0.03729334871203383,2504,0,2022-01-17 04:35:08.823,2022-01-17 09:00:09.827
518,2021-08-23T00:00:00.000,7997,217,0.02716234822881462,7772,8,2022-01-17 04:35:08.823,2022-01-17 09:00:09.829
519,2021-08-26T00:00:00.000,8608,216,0.025136739206330735,8377,15,2022-01-17 04:35:08.823,2022-01-17 09:00:09.831
520,2021-08-27T00:00:00.000,6678,159,0.023956606900708152,6478,41,2022-01-17 04:35:08.823,2022-01-17 09:00:09.833
521,2021-08-28T00:00:00.000,3370,82,0.024346793349168647,3286,2,2022-01-17 04:35:08.823,2022-01-17 09:00:09.835
522,2021-09-02T00:00:00.000,8047,147,0.01829951450267646,7886,14,2022-01-17 04:35:08.823,2022-01-17 09:00:09.837
523,2021-09-03T00:00:00.000,6093,147,0.024169681025978298,5935,11,2022-01-17 04:35:08.823,2022-01-17 09:00:09.839
524,2021-09-05T00:00:00.000,2351,80,0.034028073160357296,2271,0,2022-01-17 04:35:08.823,2022-01-17 09:00:09.840
525,2021-09-06T00:00:00.000,3083,81,0.02628163530175211,3001,1,2022-01-17 04:35:08.823,2022-01-17 09:00:09.842
526,2021-09-09T00:00:00.000,8019,189,0.023598451741790486,7820,10,2022-01-17 04:35:08.823,2022-01-17 09:00:09.850
527,2021-09-10T00:00:00.000,6446,162,0.025147469729897547,6280,4,2022-01-17 04:35:08.823,2022-01-17 09:00:09.852
528,2021-09-15T00:00:00.000,7227,156,0.02160066463583495,7066,5,2022-01-17 04:35:08.823,2022-01-17 09:00:09.854
529,2021-09-16T00:00:00.000,7188,151,0.021039431517347083,7026,11,2022-01-17 04:35:08.823,2022-01-17 09:00:09.856
530,2021-09-19T00:00:00.000,2728,78,0.028602860286028604,2649,1,2022-01-17 04:35:08.823,2022-01-17 09:00:09.857
531,2021-09-23T00:00:00.000,8139,128,0.01574028529267093,8004,7,2022-01-17 04:35:08.823,2022-01-17 09:00:09.859
532,2021-09-24T00:00:00.000,6152,107,0.017415364583333332,6037,8,2022-01-17 04:35:08.823,2022-01-17 09:00:09.861
533,2021-09-27T00:00:00.000,7729,144,0.01865043388162155,7577,8,2022-01-17 04:35:08.823,2022-01-17 09:00:09.863
534,2021-09-28T00:00:00.000,7504,96,0.0128,7404,4,2022-01-17 04:35:08.823,2022-01-17 09:00:09.864
535,2021-09-30T00:00:00.000,7210,144,0.019988895058300944,7060,6,2022-01-17 04:35:08.823,2022-01-17 09:00:09.866
536,2021-10-02T00:00:00.000,2458,50,0.02035002035002035,2407,1,2022-01-17 04:35:08.823,2022-01-17 09:00:09.868
537,2021-10-04T00:00:00.000,7282,111,0.01525982952983228,7163,8,2022-01-17 04:35:08.823,2022-01-17 09:00:09.870
538,2021-10-05T00:00:00.000,7281,118,0.016211017996977606,7161,2,2022-01-17 04:35:08.823,2022-01-17 09:00:09.873
539,2021-10-07T00:00:00.000,6515,93,0.014283520196590386,6418,4,2022-01-17 04:35:08.823,2022-01-17 09:00:09.874
540,2021-10-16T00:00:00.000,2152,40,0.018613308515588647,2109,3,2022-01-17 04:35:08.823,2022-01-17 09:00:09.876
541,2021-10-21T00:00:00.000,6072,74,0.012195121951219513,5994,4,2022-01-17 04:35:08.823,2022-01-17 09:00:09.878
542,2021-10-24T00:00:00.000,1281,17,0.01327088212334114,1264,0,2022-01-17 04:35:08.823,2022-01-17 09:00:09.879
543,2021-10-30T00:00:00.000,2012,56,0.027860696517412936,1954,2,2022-01-17 04:35:08.823,2022-01-17 09:00:09.881
544,2021-10-31T00:00:00.000,1651,30,0.01818181818181818,1620,1,2022-01-17 04:35:08.823,2022-01-17 09:00:09.883
545,2021-11-01T00:00:00.000,6120,76,0.01241830065359477,6044,0,2022-01-17 04:35:08.823,2022-01-17 09:00:09.884
546,2021-11-02T00:00:00.000,6632,95,0.014335295005281424,6532,5,2022-01-17 04:35:08.823,2022-01-17 09:00:09.886
547,2021-11-03T00:00:00.000,7727,138,0.017864077669902913,7587,2,2022-01-17 04:35:08.823,2022-01-17 09:00:09.887
548,2021-11-05T00:00:00.000,5302,130,0.024542193694544082,5167,5,2022-01-17 04:35:08.823,2022-01-17 09:00:09.889
549,2021-11-07T00:00:00.000,2083,43,0.020673076923076922,2037,3,2022-01-17 04:35:08.823,2022-01-17 09:00:09.891
550,2021-11-11T00:00:00.000,4511,107,0.02371979605409,4404,0,2022-01-17 04:35:08.823,2022-01-17 09:00:09.892
551,2021-11-12T00:00:00.000,4828,75,0.01554726368159204,4749,4,2022-01-17 04:35:08.823,2022-01-17 09:00:09.894
552,2021-11-14T00:00:00.000,1755,34,0.019417475728155338,1717,4,2022-01-17 04:35:08.823,2022-01-17 09:00:09.896
553,2021-11-16T00:00:00.000,6089,87,0.014304505097007564,5995,7,2022-01-17 04:35:08.823,2022-01-17 09:00:09.898
554,2021-11-22T00:00:00.000,6381,76,0.01191409311804358,6303,2,2022-01-17 04:35:08.823,2022-01-17 09:00:09.899
555,2021-11-28T00:00:00.000,2294,38,0.016564952048823016,2256,0,2022-01-17 04:35:08.823,2022-01-17 09:00:09.901
556,2021-11-29T00:00:00.000,7199,100,0.013908205841446454,7090,9,2022-01-17 04:35:08.823,2022-01-17 09:00:09.903
557,2021-12-01T00:00:00.000,7992,126,0.0157677387060443,7865,1,2022-01-17 04:35:08.823,2022-01-17 09:00:09.904
558,2021-12-09T00:00:00.000,6521,141,0.021645686214307645,6373,7,2022-01-17 04:35:08.823,2022-01-17 09:00:09.906
559,2021-12-10T00:00:00.000,5839,122,0.020897567660157587,5716,1,2022-01-17 04:35:08.823,2022-01-17 09:00:09.908
560,2021-12-11T00:00:00.000,2968,86,0.029054054054054056,2874,8,2022-01-17 04:35:08.823,2022-01-17 09:00:09.909
561,2021-12-20T00:00:00.000,9570,699,0.07325508279186753,8843,28,2022-01-17 04:35:08.823,2022-01-17 09:00:09.911
562,2021-12-24T00:00:00.000,5377,654,0.12187849422288483,4712,11,2022-01-17 04:35:08.823,2022-01-17 09:00:09.913
563,2021-12-27T00:00:00.000,10611,1925,0.18211920529801323,8645,41,2022-01-17 04:35:08.823,2022-01-17 09:00:09.914
564,2021-12-28T00:00:00.000,12504,2183,0.1754118119726798,10262,59,2022-01-17 04:35:08.823,2022-01-17 09:00:09.916
565,2021-12-31T00:00:00.000,6943,1157,0.16712407915643507,5766,20,2022-01-17 04:35:08.823,2022-01-17 09:00:09.917
566,2022-01-11T00:00:00.000,10496,1752,0.16780001915525333,8689,55,2022-01-17 04:35:08.823,2022-01-17 09:00:09.919
567,2022-01-12T00:00:00.000,12806,2216,0.17474962542386246,10465,125,2022-01-17 04:35:08.823,2022-01-17 09:00:09.921
568,2021-08-25T00:00:00.000,8544,229,0.026833841106163582,8305,10,2022-01-17 04:35:08.823,2022-01-17 09:00:09.923
569,2021-08-30T00:00:00.000,8933,179,0.020062766195920196,8743,11,2022-01-17 04:35:08.823,2022-01-17 09:00:09.925
570,2021-09-01T00:00:00.000,8486,164,0.01934418494928049,8314,8,2022-01-17 04:35:08.823,2022-01-17 09:00:09.926
571,2021-09-08T00:00:00.000,8861,175,0.0197650779308787,8679,7,2022-01-17 04:35:08.823,2022-01-17 09:00:09.928
572,2021-09-14T00:00:00.000,8229,163,0.019822449227775752,8060,6,2022-01-17 04:35:08.823,2022-01-17 09:00:09.930
573,2021-09-20T00:00:00.000,9224,128,0.01388587546105446,9090,6,2022-01-17 04:35:08.823,2022-01-17 09:00:09.931
574,2021-09-25T00:00:00.000,2915,65,0.022313765877102643,2848,2,2022-01-17 04:35:08.823,2022-01-17 09:00:09.945
575,2021-09-26T00:00:00.000,2376,52,0.021885521885521887,2324,0,2022-01-17 04:35:08.823,2022-01-17 09:00:09.947
576,2021-09-29T00:00:00.000,7927,131,0.0165341411081661,7792,4,2022-01-17 04:35:08.823,2022-01-17 09:00:09.949
577,2021-10-01T00:00:00.000,5457,128,0.02348623853211009,5322,7,2022-01-17 04:35:08.823,2022-01-17 09:00:09.951
578,2021-10-06T00:00:00.000,7273,136,0.018712162905888827,7132,5,2022-01-17 04:35:08.823,2022-01-17 09:00:09.952
579,2021-10-10T00:00:00.000,2077,42,0.020221473278767454,2035,0,2022-01-17 04:35:08.823,2022-01-17 09:00:09.954
580,2021-10-12T00:00:00.000,7630,98,0.012852459016393442,7527,5,2022-01-17 04:35:08.823,2022-01-17 09:00:09.956
581,2021-10-13T00:00:00.000,7564,84,0.011111111111111112,7476,4,2022-01-17 04:35:08.823,2022-01-17 09:00:09.995
582,2021-10-15T00:00:00.000,5129,78,0.015216543113538821,5048,3,2022-01-17 04:35:08.823,2022-01-17 09:00:09.997
583,2021-10-17T00:00:00.000,1882,32,0.01702127659574468,1848,2,2022-01-17 04:35:08.823,2022-01-17 09:00:09.999
584,2021-10-19T00:00:00.000,6583,80,0.012163600425726015,6497,6,2022-01-17 04:35:08.823,2022-01-17 09:00:10.001
585,2021-10-20T00:00:00.000,7374,102,0.013836136733586543,7270,2,2022-01-17 04:35:08.823,2022-01-17 09:00:10.002
586,2021-10-23T00:00:00.000,2112,50,0.023685457129322594,2061,1,2022-01-17 04:35:08.823,2022-01-17 09:00:10.004
587,2021-10-25T00:00:00.000,6185,84,0.013592233009708738,6096,5,2022-01-17 04:35:08.823,2022-01-17 09:00:10.006
588,2021-11-04T00:00:00.000,6552,124,0.018931297709923665,6426,2,2022-01-17 04:35:08.823,2022-01-17 09:00:10.007
589,2021-11-06T00:00:00.000,2342,71,0.030328919265271252,2270,1,2022-01-17 04:35:08.823,2022-01-17 09:00:10.009
590,2021-11-08T00:00:00.000,6551,101,0.015422201862879828,6448,2,2022-01-17 04:35:08.823,2022-01-17 09:00:10.011
591,2021-11-10T00:00:00.000,6898,105,0.015235055136390018,6787,6,2022-01-17 04:35:08.823,2022-01-17 09:00:10.012
592,2021-11-18T00:00:00.000,5676,86,0.015162200282087448,5586,4,2022-01-17 04:35:08.823,2022-01-17 09:00:10.014
593,2021-11-19T00:00:00.000,5246,75,0.014304787335494945,5168,3,2022-01-17 04:35:08.823,2022-01-17 09:00:10.016
594,2021-11-23T00:00:00.000,5716,80,0.014005602240896359,5632,4,2022-01-17 04:35:08.823,2022-01-17 09:00:10.018
595,2021-11-25T00:00:00.000,754,16,0.021220159151193633,738,0,2022-01-17 04:35:08.823,2022-01-17 09:00:10.019
596,2021-11-30T00:00:00.000,7215,138,0.01914273824386184,7071,6,2022-01-17 04:35:08.823,2022-01-17 09:00:10.021
597,2021-12-03T00:00:00.000,5854,105,0.017942583732057416,5747,2,2022-01-17 04:35:08.823,2022-01-17 09:00:10.023
598,2021-12-04T00:00:00.000,2757,68,0.024727272727272726,2682,7,2022-01-17 04:35:08.823,2022-01-17 09:00:10.024
599,2021-12-07T00:00:00.000,6891,131,0.019026870007262164,6754,6,2022-01-17 04:35:08.823,2022-01-17 09:00:10.026
600,2021-12-12T00:00:00.000,2552,75,0.029400235201881616,2476,1,2022-01-17 04:35:08.823,2022-01-17 09:00:10.032
601,2021-12-15T00:00:00.000,8804,347,0.03943629957949767,8452,5,2022-01-17 04:35:08.823,2022-01-17 09:00:10.034
602,2021-12-16T00:00:00.000,8330,379,0.04553646521686892,7944,7,2022-01-17 04:35:08.823,2022-01-17 09:00:10.036
603,2021-12-21T00:00:00.000,11208,1044,0.09341445955619183,10132,32,2022-01-17 04:35:08.823,2022-01-17 09:00:10.037
604,2021-12-22T00:00:00.000,11557,1171,0.10149952327294791,10366,20,2022-01-17 04:35:08.823,2022-01-17 09:00:10.040
605,2021-12-23T00:00:00.000,11538,1353,0.1174785100286533,10164,21,2022-01-17 04:35:08.823,2022-01-17 09:00:10.042
606,2022-01-01T00:00:00.000,1837,358,0.19541484716157206,1474,5,2022-01-17 04:35:08.823,2022-01-17 09:00:10.043
607,2022-01-02T00:00:00.000,7388,1261,0.17147130813162906,6093,34,2022-01-17 04:35:08.823,2022-01-17 09:00:10.045
608,2022-01-03T00:00:00.000,18121,3217,0.17846444025296793,14809,95,2022-01-17 04:35:08.823,2022-01-17 09:00:10.047
609,2022-01-07T00:00:00.000,16628,3014,0.18205980066445182,13541,73,2022-01-17 04:35:08.823,2022-01-17 09:00:10.049
610,2022-01-08T00:00:00.000,7290,1551,0.21529705719044975,5653,86,2022-01-17 04:35:08.823,2022-01-17 09:00:10.050
611,2022-01-09T00:00:00.000,6246,1348,0.21762996448175653,4846,52,2022-01-17 04:35:08.823,2022-01-17 09:00:10.053
612,2021-06-26T00:00:00.000,1628,19,0.01167076167076167,1609,0,2022-01-17 04:35:08.823,2022-01-17 09:00:10.055
613,2021-06-29T00:00:00.000,3650,50,0.013709898546750754,3597,3,2022-01-17 04:35:08.823,2022-01-17 09:00:10.056
614,2021-07-05T00:00:00.000,1555,19,0.012234385061171926,1534,2,2022-01-17 04:35:08.823,2022-01-17 09:00:10.059
615,2021-07-09T00:00:00.000,3400,105,0.030927835051546393,3290,5,2022-01-17 04:35:08.823,2022-01-17 09:00:10.061
616,2021-07-12T00:00:00.000,3899,137,0.03515524762637927,3760,2,2022-01-17 04:35:08.823,2022-01-17 09:00:10.063
617,2021-07-15T00:00:00.000,4497,214,0.047640249332146035,4278,5,2022-01-17 04:35:08.823,2022-01-17 09:00:10.064
618,2021-07-19T00:00:00.000,4986,221,0.04435079269516356,4762,3,2022-01-17 04:35:08.823,2022-01-17 09:00:10.066
619,2021-07-20T00:00:00.000,5269,282,0.05365296803652968,4974,13,2022-01-17 04:35:08.823,2022-01-17 09:00:10.067
620,2021-07-22T00:00:00.000,6062,289,0.04773703336636934,5765,8,2022-01-17 04:35:08.823,2022-01-17 09:00:10.069
621,2021-07-25T00:00:00.000,2211,133,0.060180995475113123,2077,1,2022-01-17 04:35:08.823,2022-01-17 09:00:10.071
622,2021-07-26T00:00:00.000,6267,335,0.053531479705976354,5923,9,2022-01-17 04:35:08.823,2022-01-17 09:00:10.073
623,2021-08-01T00:00:00.000,2774,173,0.06243233489714904,2598,3,2022-01-17 04:35:08.823,2022-01-17 09:00:10.074
624,2021-08-03T00:00:00.000,8334,410,0.04924924924924925,7915,9,2022-01-17 04:35:08.823,2022-01-17 09:00:10.076
625,2021-08-04T00:00:00.000,8146,435,0.05346607669616519,7701,10,2022-01-17 04:35:08.823,2022-01-17 09:00:10.078
626,2021-08-05T00:00:00.000,8283,407,0.049231885811056,7860,16,2022-01-17 04:35:08.823,2022-01-17 09:00:10.079
627,2021-08-06T00:00:00.000,6856,342,0.04999269112702821,6499,15,2022-01-17 04:35:08.823,2022-01-17 09:00:10.081
628,2021-08-07T00:00:00.000,3489,199,0.05711825487944891,3285,5,2022-01-17 04:35:08.823,2022-01-17 09:00:10.083
629,2021-08-08T00:00:00.000,2514,168,0.06701236537694455,2339,7,2022-01-17 04:35:08.823,2022-01-17 09:00:10.084
630,2021-08-09T00:00:00.000,8012,358,0.044710877981765956,7649,5,2022-01-17 04:35:08.823,2022-01-17 09:00:10.086
631,2021-08-10T00:00:00.000,8044,334,0.041573313417973615,7700,10,2022-01-17 04:35:08.823,2022-01-17 09:00:10.087
632,2021-08-12T00:00:00.000,7979,320,0.04020100502512563,7640,19,2022-01-17 04:35:08.823,2022-01-17 09:00:10.089
633,2021-08-19T00:00:00.000,7944,282,0.035556676333375364,7649,13,2022-01-17 04:35:08.823,2022-01-17 09:00:10.091
634,2021-08-24T00:00:00.000,7803,200,0.02569703199280483,7583,20,2022-01-17 04:35:08.823,2022-01-17 09:00:10.092
635,2021-08-29T00:00:00.000,2566,83,0.03239656518345043,2479,4,2022-01-17 04:35:08.823,2022-01-17 09:00:10.094
636,2021-08-31T00:00:00.000,7928,186,0.02347891946478162,7736,6,2022-01-17 04:35:08.823,2022-01-17 09:00:10.096
637,2021-09-04T00:00:00.000,2961,84,0.028426395939086295,2871,6,2022-01-17 04:35:08.823,2022-01-17 09:00:10.097
638,2021-09-07T00:00:00.000,9247,188,0.020344118601882913,9053,6,2022-01-17 04:35:08.823,2022-01-17 09:00:10.102
639,2021-09-11T00:00:00.000,2994,99,0.03311036789297659,2891,4,2022-01-17 04:35:08.823,2022-01-17 09:00:10.104
640,2021-09-12T00:00:00.000,2522,61,0.024235200635677395,2456,5,2022-01-17 04:35:08.823,2022-01-17 09:00:10.105
641,2021-09-13T00:00:00.000,7807,154,0.019738528582414764,7648,5,2022-01-17 04:35:08.823,2022-01-17 09:00:10.107
642,2021-09-17T00:00:00.000,7047,131,0.018597387847813743,6913,3,2022-01-17 04:35:08.823,2022-01-17 09:00:10.108
643,2021-09-18T00:00:00.000,3465,83,0.023960739030023093,3381,1,2022-01-17 04:35:08.823,2022-01-17 09:00:10.110
644,2021-09-21T00:00:00.000,9080,123,0.013556706712223079,8950,7,2022-01-17 04:35:08.823,2022-01-17 09:00:10.112
645,2021-09-22T00:00:00.000,8926,133,0.014905300907766447,8790,3,2022-01-17 04:35:08.823,2022-01-17 09:00:10.113
646,2021-10-03T00:00:00.000,2087,44,0.02111324376199616,2040,3,2022-01-17 04:35:08.823,2022-01-17 09:00:10.115
647,2021-10-08T00:00:00.000,5373,87,0.016201117318435754,5283,3,2022-01-17 04:35:08.823,2022-01-17 09:00:10.117
648,2021-10-09T00:00:00.000,2391,50,0.020911752404851526,2341,0,2022-01-17 04:35:08.823,2022-01-17 09:00:10.118
649,2021-10-11T00:00:00.000,5605,79,0.014117226590421729,5517,9,2022-01-17 04:35:08.823,2022-01-17 09:00:10.120
650,2021-10-14T00:00:00.000,6558,68,0.010376926598504501,6485,5,2022-01-17 04:35:08.823,2022-01-17 09:00:10.122
651,2021-10-18T00:00:00.000,6794,83,0.012225659154514656,6706,5,2022-01-17 04:35:08.823,2022-01-17 09:00:10.123
652,2021-10-22T00:00:00.000,5006,62,0.012387612387612388,4943,1,2022-01-17 04:35:08.823,2022-01-17 09:00:10.125
653,2021-10-26T00:00:00.000,6319,82,0.012982900569981,6234,3,2022-01-17 04:35:08.823,2022-01-17 09:00:10.127
654,2021-10-27T00:00:00.000,6848,104,0.015195791934541203,6740,4,2022-01-17 04:35:08.823,2022-01-17 09:00:10.128
655,2021-10-28T00:00:00.000,5815,85,0.014624913971094288,5727,3,2022-01-17 04:35:08.823,2022-01-17 09:00:10.130
656,2021-10-29T00:00:00.000,4820,65,0.013493875856342121,4752,3,2022-01-17 04:35:08.823,2022-01-17 09:00:10.131
657,2021-11-09T00:00:00.000,6097,83,0.013619954053167049,6011,3,2022-01-17 04:35:08.823,2022-01-17 09:00:10.133
658,2021-11-13T00:00:00.000,2141,50,0.023353573096683792,2091,0,2022-01-17 04:35:08.823,2022-01-17 09:00:10.135
659,2021-11-15T00:00:00.000,5977,87,0.014558232931726908,5889,1,2022-01-17 04:35:08.823,2022-01-17 09:00:10.136
660,2021-11-17T00:00:00.000,6895,106,0.015386848599216142,6783,6,2022-01-17 04:35:08.823,2022-01-17 09:00:10.138
661,2021-11-20T00:00:00.000,2389,52,0.021775544388609715,2336,1,2022-01-17 04:35:08.823,2022-01-17 09:00:10.139
662,2021-11-21T00:00:00.000,2206,46,0.020861678004535148,2159,1,2022-01-17 04:35:08.823,2022-01-17 09:00:10.141
663,2021-11-24T00:00:00.000,3888,82,0.021095960895292,3805,1,2022-01-17 04:35:08.823,2022-01-17 09:00:10.143
664,2021-11-26T00:00:00.000,2536,57,0.022485207100591716,2478,1,2022-01-17 04:35:08.823,2022-01-17 09:00:10.144
665,2021-11-27T00:00:00.000,2314,48,0.020752269779507133,2265,1,2022-01-17 04:35:08.823,2022-01-17 09:00:10.146
666,2021-12-02T00:00:00.000,6977,108,0.015488312060805965,6865,4,2022-01-17 04:35:08.823,2022-01-17 09:00:10.151
667,2021-12-05T00:00:00.000,2344,60,0.02560819462227913,2283,1,2022-01-17 04:35:08.823,2022-01-17 09:00:10.153
668,2021-12-06T00:00:00.000,7230,110,0.015220700152207,7117,3,2022-01-17 04:35:08.823,2022-01-17 09:00:10.155
669,2021-12-08T00:00:00.000,7905,132,0.016721560678996706,7762,11,2022-01-17 04:35:08.823,2022-01-17 09:00:10.156
670,2021-12-13T00:00:00.000,6205,149,0.02403225806451613,6051,5,2022-01-17 04:35:08.823,2022-01-17 09:00:10.158
671,2021-12-14T00:00:00.000,7671,287,0.03744292237442922,7378,6,2022-01-17 04:35:08.823,2022-01-17 09:00:10.160
672,2021-12-17T00:00:00.000,8443,380,0.045077105575326216,8050,13,2022-01-17 04:35:08.823,2022-01-17 09:00:10.161
673,2021-12-18T00:00:00.000,4501,296,0.06588025817939017,4197,8,2022-01-17 04:35:08.823,2022-01-17 09:00:10.163
674,2021-12-19T00:00:00.000,3841,272,0.07087024491922876,3566,3,2022-01-17 04:35:08.823,2022-01-17 09:00:10.164
675,2021-12-25T00:00:00.000,1087,133,0.12246777163904236,953,1,2022-01-17 04:35:08.823,2022-01-17 09:00:10.166
676,2021-12-26T00:00:00.000,5638,996,0.17725573945541911,4623,19,2022-01-17 04:35:08.823,2022-01-17 09:00:10.168
677,2021-12-29T00:00:00.000,11724,2075,0.17798936352719164,9583,66,2022-01-17 04:35:08.823,2022-01-17 09:00:10.169
678,2021-12-30T00:00:00.000,13479,2371,0.17654504839910648,11059,49,2022-01-17 04:35:08.823,2022-01-17 09:00:10.171
679,2022-01-04T00:00:00.000,17568,3602,0.20619382906863587,13867,99,2022-01-17 04:35:08.823,2022-01-17 09:00:10.172
680,2022-01-05T00:00:00.000,18110,3559,0.1978541249722037,14429,122,2022-01-17 04:35:08.823,2022-01-17 09:00:10.174
681,2022-01-06T00:00:00.000,17319,3379,0.19599767981438515,13861,79,2022-01-17 04:35:08.823,2022-01-17 09:00:10.177
682,2022-01-10T00:00:00.000,13400,1970,0.14767616191904048,11370,60,2022-01-17 04:35:08.823,2022-01-17 09:00:10.178
